timestamp,health_score,statut,anomaly_score,anomalie,mode,mode_nom
2025-01-02T03:30:00Z,55.7,Surveillance,0.40599475818471303,FALSE,1,Charge nominale
2025-01-02T03:35:00Z,55.7,Surveillance,0.4062100352557126,FALSE,1,Charge nominale
2025-01-02T03:40:00Z,55.3,Surveillance,0.45499674533600937,FALSE,1,Charge nominale
2025-01-02T03:45:00Z,54.9,Surveillance,0.38339816956646566,FALSE,1,Charge nominale
2025-01-02T03:50:00Z,54,Surveillance,0.3838417582062166,FALSE,1,Charge nominale
2025-01-02T03:55:00Z,55.7,Surveillance,0.48207710681329463,FALSE,4,Charge légère
2025-01-02T04:00:00Z,56.6,Surveillance,0.42884902648804457,FALSE,1,Charge nominale
2025-01-02T04:05:00Z,56.9,Surveillance,0.4151580156841334,FALSE,1,Charge nominale
2025-01-02T04:10:00Z,55.3,Surveillance,0.41165347860058243,FALSE,1,Charge nominale
2025-01-02T04:15:00Z,54.9,Surveillance,0.38843815701984685,FALSE,1,Charge nominale
2025-01-02T04:20:00Z,54.9,Surveillance,0.4157374100293838,FALSE,1,Charge nominale
2025-01-02T04:25:00Z,54.9,Surveillance,0.4514242874473283,FALSE,1,Charge nominale
2025-01-02T04:30:00Z,54,Surveillance,0.3864966678352079,FALSE,1,Charge nominale
2025-01-02T04:35:00Z,55.1,Surveillance,0.4617199793888652,FALSE,4,Charge légère
2025-01-02T04:40:00Z,55.3,Surveillance,0.41249647388954463,FALSE,1,Charge nominale
2025-01-02T04:45:00Z,56,Surveillance,0.47858935027140703,FALSE,4,Charge légère
2025-01-02T04:50:00Z,57.9,Surveillance,0.497483228005606,FALSE,4,Charge légère
2025-01-02T04:55:00Z,57.4,Surveillance,0.397391732147742,FALSE,1,Charge nominale
2025-01-02T05:00:00Z,55.7,Surveillance,0.3851596902822748,FALSE,1,Charge nominale
2025-01-02T05:05:00Z,55.4,Surveillance,0.4129492355066764,FALSE,1,Charge nominale
2025-01-02T05:10:00Z,54.4,Surveillance,0.4198418892239048,FALSE,1,Charge nominale
2025-01-02T05:15:00Z,53.7,Surveillance,0.3904143673041686,FALSE,1,Charge nominale
2025-01-02T05:20:00Z,54,Surveillance,0.41951633775552555,FALSE,1,Charge nominale
2025-01-02T05:25:00Z,54,Surveillance,0.43561838902706174,FALSE,4,Charge légère
2025-01-02T05:30:00Z,56.8,Surveillance,0.49204166376202413,FALSE,4,Charge légère
2025-01-02T05:35:00Z,59.6,Surveillance,0.4495129281742909,FALSE,1,Charge nominale
2025-01-02T05:40:00Z,56.3,Surveillance,0.43364648647138776,FALSE,1,Charge nominale
2025-01-02T05:45:00Z,54.4,Surveillance,0.3883598778194845,FALSE,1,Charge nominale
2025-01-02T05:50:00Z,53.1,Surveillance,0.39916968816881665,FALSE,1,Charge nominale
2025-01-02T05:55:00Z,55.7,Surveillance,0.43128608956824116,FALSE,1,Charge nominale
2025-01-02T06:00:00Z,57.7,Surveillance,0.446595851363305,FALSE,1,Charge nominale
2025-01-02T06:05:00Z,58.3,Surveillance,0.4531339971789784,FALSE,1,Charge nominale
2025-01-02T06:10:00Z,59.1,Surveillance,0.46248785511864127,FALSE,1,Charge nominale
2025-01-02T07:30:00Z,100,Excellent,0.610262994782528,TRUE,2,Charge légère
2025-01-02T07:35:00Z,100,Excellent,0.5626141217617987,TRUE,2,Charge légère
